epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,3980.52,1.7107,1.09572,1.79457,0.35647,0.31998,0.3087,0.10589,2.52308,2.45684,2.5831,0.007723,0.007723,0.007723
71,4036.24,1.70229,1.16626,1.76092,0.83966,0.42129,0.48525,0.16311,2.25907,2.58802,2.27902,0.00769,0.00769,0.00769
72,4090.4,1.78801,1.17687,1.81494,0.65739,0.19695,0.19044,0.04062,3.25623,2.91865,3.33173,0.007657,0.007657,0.007657
73,4144.59,1.77516,1.16668,1.81842,0.68102,0.03571,0.00552,0.00089,3.43809,7.1724,4.00491,0.007624,0.007624,0.007624
74,4199.29,1.72127,1.15463,1.74882,0.22324,0.44819,0.34232,0.09344,2.81396,3.51183,2.79,0.007591,0.007591,0.007591
75,4253.35,1.72142,1.15965,1.77896,0.09444,0.12103,0.09945,0.03028,2.88819,5.35729,3.38558,0.007558,0.007558,0.007558
76,4307.09,1.65242,1.0817,1.76456,0.89481,0.56944,0.60789,0.31701,1.7895,1.07566,1.87724,0.007525,0.007525,0.007525
77,4361.36,1.67139,1.11178,1.7662,0.70883,0.2381,0.30578,0.05983,3.21491,2.7091,3.10354,0.007492,0.007492,0.007492
78,4415.72,1.71764,1.14062,1.76625,0.00019,0.03571,0.00095,0.00033,4.16177,5.49305,4.46003,0.007459,0.007459,0.007459
79,4474.44,1.64063,1.08765,1.73722,0.00027,0.02381,0.00021,7e-05,4.00147,5.82281,4.69772,0.007426,0.007426,0.007426
80,4529.3,1.65446,1.10592,1.72525,0.9047,0.53373,0.61036,0.32335,1.81628,1.4949,1.89167,0.007393,0.007393,0.007393
81,4584.61,1.72409,1.13947,1.7729,0.90526,0.4192,0.519,0.2473,1.94303,1.69048,1.95349,0.00736,0.00736,0.00736
82,4642,1.67264,1.08259,1.73095,0.956,0.56886,0.62198,0.27252,1.94832,1.19575,1.97337,0.007327,0.007327,0.007327
83,4700.28,1.65369,1.07874,1.74901,0.63432,0.2004,0.19666,0.04748,3.02921,2.55437,3.23564,0.007294,0.007294,0.007294
84,4756.75,1.69707,1.08674,1.77155,0.89321,0.49439,0.51389,0.22877,2.26618,1.34503,2.36403,0.007261,0.007261,0.007261
85,4815.3,1.6383,1.05652,1.70568,0.75399,0.28129,0.25281,0.05155,3.039,3.54753,3.08209,0.007228,0.007228,0.007228
