epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,1254.96,1.69139,1.08346,1.56629,0.63102,0.62941,0.65353,0.32091,1.96838,1.23949,1.86948,0.006931,0.006931,0.006931
95,1268.47,1.65123,1.10575,1.56113,0.932,0.57729,0.593,0.27644,2.17434,1.33494,1.95718,0.006898,0.006898,0.006898
96,1281.95,1.69588,1.10986,1.56034,0.72635,0.63029,0.64481,0.32829,2.00737,1.24411,1.86403,0.006865,0.006865,0.006865
97,1295.34,1.65952,1.08687,1.55234,0.92342,0.65166,0.69157,0.33163,1.96208,1.16332,1.85434,0.006832,0.006832,0.006832
98,1308.78,1.74882,1.16168,1.63388,0.47988,0.13095,0.09089,0.02362,3.50871,9.81506,3.34886,0.006799,0.006799,0.006799
99,1323.26,1.62636,1.08606,1.54201,0.64169,0.27579,0.24086,0.04799,3.19659,2.41864,2.81518,0.006766,0.006766,0.006766
100,1337.18,1.65202,1.0572,1.56062,0.37505,0.02579,0.03463,0.01041,3.99502,4.49106,3.7211,0.006733,0.006733,0.006733
101,1350.66,1.70822,1.07668,1.56943,0.89143,0.58135,0.59118,0.26605,2.1915,1.38023,1.9629,0.0067,0.0067,0.0067
102,1364.34,1.64179,1.02365,1.52116,0.92099,0.60516,0.64551,0.28271,2.13511,1.36862,1.93479,0.006667,0.006667,0.006667
103,1378.42,1.62279,1.06654,1.54405,0.82954,0.35778,0.4232,0.12328,2.74387,1.88688,2.37394,0.006634,0.006634,0.006634
104,1392.49,1.65357,1.10816,1.56235,0.85622,0.375,0.49705,0.23409,2.24776,1.99397,2.05236,0.006601,0.006601,0.006601
105,1406.27,1.59789,1.03394,1.50214,0.71661,0.64426,0.68037,0.29648,2.0652,1.26738,1.85289,0.006568,0.006568,0.006568
106,1419.68,1.62114,1.07326,1.56921,0.7504,0.02579,0.03311,0.00938,3.59004,4.90275,3.9449,0.006535,0.006535,0.006535
107,1433.23,1.67654,1.13109,1.55076,0.78261,0.47421,0.48627,0.17698,2.60443,1.60821,2.34421,0.006502,0.006502,0.006502
108,1446.65,1.64512,1.0582,1.55495,0.49097,0.30556,0.18881,0.04648,3.10787,5.20854,2.70297,0.006469,0.006469,0.006469
109,1460.17,1.60881,1.07561,1.52321,0.68108,0.67835,0.68645,0.34791,1.95588,1.19639,1.78442,0.006436,0.006436,0.006436
110,1473.59,1.68263,1.06484,1.56006,0.7275,0.63029,0.64213,0.30344,2.10408,1.33228,1.88717,0.006403,0.006403,0.006403
