epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,5157.98,1.66838,1.11184,1.76577,0.90356,0.39908,0.45926,0.18877,2.37405,1.56075,2.4,0.007294,0.007294,0.007294
84,5226.95,1.72682,1.14568,1.8044,0.94223,0.5571,0.60207,0.30428,1.862,1.18099,1.93587,0.007261,0.007261,0.007261
85,5298.5,1.67407,1.11067,1.72229,0.90101,0.43543,0.52688,0.25395,2.08341,1.70831,2.07911,0.007228,0.007228,0.007228
86,5360.8,1.73417,1.13232,1.7454,0.94472,0.57937,0.61692,0.31855,1.77258,1.14017,1.82464,0.007195,0.007195,0.007195
87,5420.84,1.6936,1.1302,1.72843,0.90184,0.41667,0.4672,0.23161,2.02062,1.95308,2.02782,0.007162,0.007162,0.007162
88,5478.55,1.64259,1.08695,1.66461,0.07063,0.26984,0.09726,0.04233,3.11805,4.81301,2.85831,0.007129,0.007129,0.007129
89,5535.61,1.70759,1.11884,1.71765,0.51583,0.37808,0.48168,0.18294,2.46987,2.17345,2.36939,0.007096,0.007096,0.007096
90,5592.42,1.67986,1.07386,1.73882,0.46615,0.04734,0.04917,0.01304,2.9813,4.57988,2.91065,0.007063,0.007063,0.007063
91,5649.24,1.73195,1.09809,1.74594,0.0205,0.15675,0.02161,0.0061,3.39091,4.4986,3.53389,0.00703,0.00703,0.00703
92,5705.98,1.73042,1.1272,1.74927,0.64643,0.11508,0.08039,0.01106,3.67041,8.40102,3.77556,0.006997,0.006997,0.006997
93,5762.9,1.67337,1.10292,1.74887,0.97734,0.55754,0.62037,0.26506,2.14689,1.25007,2.09366,0.006964,0.006964,0.006964
94,5819.94,1.68314,1.09506,1.73026,0.92927,0.44782,0.51607,0.2422,2.00419,1.54683,2.08416,0.006931,0.006931,0.006931
95,5876.73,1.62692,1.05405,1.66671,0.93548,0.49408,0.58453,0.28726,1.97278,1.11921,1.96074,0.006898,0.006898,0.006898
96,5934.26,1.61996,1.05427,1.65717,0.67615,0.20635,0.25855,0.09319,2.69471,2.9592,2.67769,0.006865,0.006865,0.006865
97,5991.47,1.64414,1.05343,1.68923,0.96161,0.59325,0.6542,0.35142,1.6529,1.01601,1.74487,0.006832,0.006832,0.006832
98,6048.5,1.59732,1.04712,1.68972,0.94274,0.58585,0.65043,0.27122,2.00895,1.10137,2.03961,0.006799,0.006799,0.006799
99,6101.48,1.58787,1.02054,1.67414,0.57719,0.58179,0.59131,0.33415,1.75391,1.05602,1.79558,0.006766,0.006766,0.006766
100,6155.52,1.61691,1.02582,1.68154,0.8786,0.47306,0.52857,0.17234,2.63952,1.39874,2.46602,0.006733,0.006733,0.006733
101,6209.15,1.61345,1.06057,1.67995,0.54713,0.49206,0.55389,0.27164,2.22646,1.62102,2.10486,0.0067,0.0067,0.0067
102,6263.39,1.61364,1.01811,1.68777,0.90912,0.52778,0.56891,0.25351,2.14844,1.40856,2.06914,0.006667,0.006667,0.006667
103,6317.35,1.60689,1.00956,1.67036,0.96044,0.53373,0.59725,0.28093,1.99028,1.46125,1.98904,0.006634,0.006634,0.006634
104,6373.61,1.57556,1.01794,1.6463,0.7897,0.3944,0.40076,0.11266,2.80829,1.85021,2.71176,0.006601,0.006601,0.006601
105,6434.46,1.58509,0.97393,1.64736,0.72886,0.20238,0.23047,0.07337,3.14713,2.74318,3.02557,0.006568,0.006568,0.006568
106,6489.7,1.54985,0.9555,1.63608,0.89079,0.56287,0.61762,0.27256,2.04898,1.20036,2.12219,0.006535,0.006535,0.006535
107,6548.23,1.60562,1.01275,1.66278,0.79423,0.35131,0.40045,0.12006,2.73274,3.44249,2.61603,0.006502,0.006502,0.006502
108,6610.08,1.61027,0.98262,1.68165,0.9712,0.46267,0.54404,0.24864,2.06197,2.75485,2.03601,0.006469,0.006469,0.006469
